national_id,name,description
619,Mienfoo,"They have mastered elegant combos. As they concentrate, their battle moves become swifter and more precise."
619,Mienfoo,"It takes pride in the speed at which it can use moves. What it loses in power, it makes up for in quantity."
619,Mienfoo,"They can often be seen in packs in the morning, slowly moving their bodies through a series of poses."
619,Mienfoo,They seclude themselves in the mountains and devote themselves to training. The form of their kicks and chops differs from pack to pack.
619,Mienfoo,"In one minute, a well-trained Mienfoo can chop with its arms more than 100 times."
619,Mienfoo,"Though small, Mienfoo's temperament is fierce. Any creature that approaches Mienfoo carelessly will be greeted with a flurry of graceful attacks."
619,Mienfoo,"It takes pride in the speed at which it can use moves. What it loses in power, it makes up for in quantity."
619,Mienfoo,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies."
619,Mienfoo,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies."
620,Mienshao,"Delivered at blinding speeds, kicks from this Pokemon can shatter massive boulders into tiny pieces."
620,Mienshao,It wields the fur on its arms like a whip. Its arm attacks come with such rapidity that they cannot even be seen.
620,Mienshao,"Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop."
620,Mienshao,It wields the fur on its arms like a whip. Its arm attacks come with such rapidity that they cannot even be seen.
620,Mienshao,They use the long fur on their arms as a whip to strike their opponents.
620,Mienshao,"Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop."
620,Mienshao,It overwhelms its opponents with continuous attacks and then slowly stores up power before delivering the finishing blow.
620,Mienshao,"When Mienshao lets out a bizarre wail, you're in danger. A flurry of kicks and chops too fast to see is about to be unleashed!"
620,Mienshao,"When Mienshao comes across a truly challenging opponent, it will lighten itself by biting off the fur on its arms."
621,Druddigon,"Druddigon are vicious and cunning. They take up residence in nests dug out by other Pokemon, treating the stolen nests as their own lairs."
621,Druddigon,"Druddigon lives in caves, but it never skips sunbathing--it won't be able to move if its body gets too cold."
621,Druddigon,It infiltrates tunnels that Pokemon like Diglett and Dugtrio have dug and quietly waits for prey to pass through.
621,Druddigon,"The red skin on its face is harder than rock. In narrow caves, it squares off against its enemies and charges face-first right into them."
621,Druddigon,"It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move."
621,Druddigon,"It races through narrow caves, using its sharp claws to catch prey. The skin on its face is harder than a rock."
621,Druddigon,It runs through the narrow tunnels formed by Excadrill and Onix. It uses its sharp claws to catch prey.
621,Druddigon,"It races through narrow caves, using its sharp claws to catch prey. The skin on its face is harder than a rock."
621,Druddigon,"It warms its body by absorbing sunlight with its wings. When its body temperature falls, it can no longer move."
622,Golett,"Its movements are powered by a mysterious energy. It has continued to move since ancient times, so its power may soon run out."
622,Golett,Ancient science fashioned this Pokemon from clay. It's been active for thousands of years.
622,Golett,"The energy that burns inside it enables it to move, but no one has yet been able to identify this energy."
622,Golett,"This Pokemon was created from clay. It received orders from its master many thousands of years ago, and it still follows those orders to this day."
622,Golett,Ancient science fashioned this Pokemon from clay. It's been active for thousands of years.
622,Golett,"Although ancient people apparently built it by working with clay, the source of its energy is unclear."
622,Golett,These Pokemon are thought to have been created by the science of an ancient and mysterious civilization.
622,Golett,"They were sculpted from clay in ancient times. No one knows why, but some of them are driven to continually line up boulders."
622,Golett,"The energy that burns inside it enables it to move, but no one has yet been able to identify this energy."
623,Golurk,"There's a theory that inside Golurk is a perpetual motion machine that produces limitless energy, but this belief hasn't been proven."
623,Golurk,Artillery platforms built into the walls of ancient castles served as perches from which Golurk could fire energy beams.
623,Golurk,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.
623,Golurk,It is said that Golurk were ordered to protect people and Pokemon by the ancient people who made them.
623,Golurk,"When the seal on its chest is removed, it rages indiscriminately, turning the whole town around it into a mountain of rubble."
623,Golurk,Golurk were created to protect people and Pokemon. They run on a mysterious energy.
623,Golurk,It is said that Golurk were ordered to protect people and Pokemon by the ancient people who made them.
623,Golurk,Some say that ancient people invented Golurk to serve as a laborer. It follows its master's orders faithfully.
623,Golurk,It flies across the sky at Mach speeds. Removing the seal on its chest makes its internal energy go out of control.
624,Pawniard,They fight at Bisharp's command. They cling to their prey and inflict damage by sinking their blades into it.
624,Pawniard,"After shredding its prey, it sharpens its blades on a stone by the river. Each Pawniard has its own favorite sharpening stone."
624,Pawniard,"A pack of these Pokemon forms to serve a Bisharp boss. Each Pawniard trains diligently, dreaming of one day taking the lead."
624,Pawniard,"Blades comprise this Pokemon's entire body. If battling dulls the blades, it sharpens them on stones by the river."
624,Pawniard,"Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey."
624,Pawniard,It uses river stones to maintain the cutting edges of the blades covering its body. These sharpened blades allow it to bring down opponents.
624,Pawniard,"Blades comprise this Pokemon's entire body. If battling dulls the blades, it sharpens them on stones by the river."
624,Pawniard,"It follows Bisharp's orders to a tee when it attacks enemies. After slashing an opponent, Pawniard clangs both of its blades together."
624,Pawniard,"Ignoring their injuries, groups attack by sinking the blades that cover their bodies into their prey."
625,Bisharp,This pitiless Pokemon commands a group of Pawniard to hound prey into immobility. It then moves in to finish the prey off.
625,Bisharp,Bisharp pursues prey in the company of a large group of Pawniard. Then Bisharp finishes off the prey.
625,Bisharp,"It leads a group of Pawniard. It battles to become the boss, but will be driven from the group if it loses."
625,Bisharp,"It's accompanied by a large retinue of Pawniard. Bisharp keeps a keen eye on its minions, ensuring none of them even think of double-crossing it."
625,Bisharp,This pitiless Pokemon commands a group of Pawniard to hound prey into immobility. It then moves in to finish the prey off.
625,Bisharp,It leads a group of Pawniard. Bisharp doesn't even change its expression when it deals the finishing blow to an opponent.
625,Bisharp,Bisharp pursues prey in the company of a large group of Pawniard. Then Bisharp finishes off the prey.
625,Bisharp,"No matter how strong the Bisharp, it's said that if the blade on its head is chipped, it will retire from its position as the boss."
625,Bisharp,Violent conflicts erupt between Bisharp and Fraxure over places where sharpening stones can be found.
626,Bouffalant,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt."
626,Bouffalant,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt."
626,Bouffalant,These Pokemon can crush a car with no more than a headbutt. Bouffalant with more hair on their heads hold higher positions within the herd.
626,Bouffalant,These Pokemon live in herds of about 20 individuals. Bouffalant that betray the herd will lose the hair on their heads for some reason.
626,Bouffalant,They charge wildly and headbutt everything. Their headbutts have enough destructive force to derail a train.
626,Bouffalant,They charge wildly and headbutt everything. Their headbutts have enough destructive force to derail a train.
626,Bouffalant,"They are known to charge so wildly that if a train were to enter their territory, they would send it flying."
627,Rufflet,"They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger."
627,Rufflet,"It stands up to massive opponents, not out of courage, but out of recklessness. But that is how it gets stronger."
627,Rufflet,"A combative Pokemon, it's ready to pick a fight with anyone. It has talons that can crush hard berries."
627,Rufflet,They pick fights indiscriminately. They grow stronger and more powerful each time they faint or are injured.
627,Rufflet,"With its sharp claws, this Pokemon pierces its prey, and then it pecks at them. Although it also consumes berries, it's a carnivore at heart."
627,Rufflet,"With its powerful legs and sturdy claws, it can crack even the hard shells of Shellder and pluck out their insides."
627,Rufflet,"Known as a natural-born warrior, soon after its hatching, it will challenge its parent to a fight in order to gain their acceptance."
627,Rufflet,"If it spies a strong Pokemon, Rufflet can't resist challenging it to a battle. But if Rufflet loses, it starts bawling."
627,Rufflet,"They will challenge anything, even strong opponents, without fear. Their frequent fights help them become stronger."
627,Rufflet,"They crush berries with their talons. They bravely stand up to any opponent, no matter how strong it is."
627,Rufflet,"They crush berries with their talons. They bravely stand up to any opponent, no matter how strong it is."
628,Braviary,"Because this Pokemon is hotheaded and belligerent, it's Corviknight that's taken the role of transportation in Galar."
628,Braviary,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
628,Braviary,"The more scars they have, the more respect these brave soldiers of the sky get from their peers."
628,Braviary,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
628,Braviary,"For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
628,Braviary,"With its brave disposition, it fears nothing--not even death. Ancient Alolan people respected it, referring to it as ""the hero of the sky."""
628,Braviary,They fight for their friends without any thought about danger to themselves. One can carry a car while flying.
628,Braviary,"Known as ""the hero of the skies,"" this Pokemon is so proud and so brave that it will never retreat, even when it's injured."
628,Braviary,"It's thought that people disturbed their habitats in the past, so Braviary banded together to fight back."
628,Braviary,"The more scars it has on its front, the more heroic it's considered to be. Those with many scars on their back are mocked by the flock."
628,Braviary,"Known for its bravery and pride, this majestic Pokemon is often seen as a motif for various kinds of emblems."
629,Vullaby,It wears a bone to protect its rear. It often squabbles with others of its kind over particularly comfy bones.
629,Vullaby,Its healthy appetite leads to visible growth spurts. It often has to replace the bones it wears as its size increases.
629,Vullaby,"Mandibuzz gives it the bones it wears. Vullaby's wings are short, so it can't fly yet, but it jumps around, dreaming of wide open skies."
629,Vullaby,"It can't fly yet and must wait until its wings have developed more. Since it's still at a playful age, it hops around friskily."
629,Vullaby,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.
629,Vullaby,Vullaby grow quickly. Bones that have gotten too small for older Vullaby to wear often get passed down to younger ones in the nest.
629,Vullaby,They tend to guard their posteriors with suitable bones they have found. They pursue weak Pokemon.
629,Vullaby,"It protects its plump posterior with the bones of prey it has consumed. As it grows, it replaces the bones."
629,Vullaby,Their wings are too tiny to allow them to fly. They guard their posteriors with bones that were gathered by Mandibuzz.
629,Vullaby,"Its wings are too tiny to allow it to fly. As the time approaches for it to evolve, it discards the bones it was wearing."
629,Vullaby,"Its wings are too tiny to allow it to fly. As the time approaches for it to evolve, it discards the bones it was wearing."
630,Mandibuzz,"They fly in circles around the sky. When they spot prey, they attack and carry it back to their nest with ease."
630,Mandibuzz,"Watching from the sky, they swoop to strike weakened Pokemon on the ground. They decorate themselves with bones."
630,Mandibuzz,"They adorn themselves beautifully with bones. This is supposedly an effort to attract males, but no male Mandibuzz have ever been found."
630,Mandibuzz,"It's always searching for food for Vullaby. When it finds a weak Pokemon, Mandibuzz swoops it right off to its nest."
630,Mandibuzz,It skillfully arranges the bones of its prey to construct its nest. Most of the bones are Cubone.
630,Mandibuzz,"Although it's a bit of a ruffian, this Pokemon will take lost Vullaby under its wing and care for them till they're ready to leave the nest."
630,Mandibuzz,"They adorn themselves with bones. There seem to be fashion trends among them, as different bones come into and fall out of popularity."
630,Mandibuzz,"It circles in the sky, keeping a keen eye out for Pokemon in a weakened state. Its choicest food is Cubone."
630,Mandibuzz,"They fly in circles around the sky. When they spot prey, they attack and carry it back to their nest with ease."
630,Mandibuzz,"Watching from the sky, they swoop to strike weakened Pokemon on the ground. They decorate themselves with bones."
630,Mandibuzz,It makes a nest out of bones it finds. It grabs weakened prey in its talons and hauls it to its nest of bones.
631,Heatmor,It breathes through a hole in its tail while it burns with an internal fire. Durant is its prey.
631,Heatmor,"Using their very hot, flame-covered tongues, they burn through Durant's steel bodies and consume their insides."
631,Heatmor,"It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them."
631,Heatmor,"Using their very hot, flame-covered tongues, they burn through Durant's steel bodies and consume their insides."
631,Heatmor,"It draws in air through its tail, transforms it into fire, and uses it like a tongue. It melts Durant and eats them."
631,Heatmor,"A flame serves as its tongue, melting through the hard shell of Durant so that Heatmor can devour their insides."
631,Heatmor,"There's a hole in its tail that allows it to draw in the air it needs to keep its fire burning. If the hole gets blocked, this Pokemon will fall ill."
632,Durant,"Durant dig nests in mountains. They build their complicated, interconnected tunnels into mazes."
632,Durant,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor."
632,Durant,"They attack in groups, covering themselves in steel armor to protect themselves from Heatmor."
632,Durant,"They lay their eggs deep inside their nests. When attacked by Heatmor, they retaliate using their massive mandibles."
632,Durant,"With their large mandibles, these Pokemon can crunch their way through rock. They work together to protect their eggs from Sandaconda."
632,Durant,"Individuals each play different roles in driving Heatmor, their natural predator, away from their colony."
632,Durant,"Individuals each play different roles in driving Heatmor, their natural predator, away from their colony."
633,Deino,"They cannot see, so they tackle and bite to learn about their surroundings. Their bodies are covered in wounds."
633,Deino,"Lacking sight, it's unaware of its surroundings, so it bumps into things and eats anything that moves."
633,Deino,"When it encounters something, its first urge is usually to bite it. If it likes what it tastes, it will commit the associated scent to memory."
633,Deino,"Because it can't see, this Pokemon is constantly biting at everything it touches, trying to keep track of its surroundings."
633,Deino,"Lacking sight, it's unaware of its surroundings, so it bumps into things and eats anything that moves."
633,Deino,"They cannot see, so they tackle and bite to learn about their surroundings. Their bodies are covered in wounds."
633,Deino,"It tends to bite everything, and it is not a picky eater. Approaching it carelessly is dangerous."
634,Zweilous,"While hunting for prey, Zweilous wanders its territory, its two heads often bickering over which way to go."
634,Zweilous,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along."
634,Zweilous,The two heads do not get along. Whichever head eats more than the other gets to be the leader.
634,Zweilous,"Since their two heads do not get along and compete with each other for food, they always eat too much."
634,Zweilous,The two heads do not get along. Whichever head eats more than the other gets to be the leader.
634,Zweilous,"After it has eaten up all the food in its territory, it moves to another area. Its two heads do not get along."
634,Zweilous,Their two heads will fight each other over a single piece of food. Zweilous are covered in scars even without battling others.
635,Hydreigon,The three heads take turns sinking their teeth into the opponent. Their attacks won't slow until their target goes down.
635,Hydreigon,"It responds to movement by attacking. This scary, three-headed Pokemon devours everything in its path!"
635,Hydreigon,The heads on their arms do not have brains. They use all three heads to consume and destroy everything.
635,Hydreigon,"It responds to movement by attacking. This scary, three-headed Pokemon devours everything in its path!"
635,Hydreigon,The heads on their arms do not have brains. They use all three heads to consume and destroy everything.
635,Hydreigon,"This brutal Pokemon travels the skies on its six wings. Anything that moves seems like a foe to it, triggering its attack."
635,Hydreigon,There are a slew of stories about villages that were destroyed by Hydreigon. It bites anything that moves.
636,Larvesta,Larvesta's body is warm all over. It spouts fire from the tips of its horns to intimidate predators and scare prey.
636,Larvesta,The people of ancient times believed that Larvesta fell from the sun.
636,Larvesta,"It protects itself with flame. Long years ago, people believed Larvesta had a nest on the sun."
636,Larvesta,"Said to have been born from the sun, it spews fire from its horns and encases itself in a cocoon of fire when it evolves."
636,Larvesta,The base of volcanoes is where they make their homes. They shoot fire from their five horns to repel attacking enemies.
636,Larvesta,"When battling opponents, it sprays fire from its five horns. The max temperature of the flames can reach nearly 5,500 degrees Fahrenheit."
636,Larvesta,"Said to have been born from the sun, it spews fire from its horns and encases itself in a cocoon of fire when it evolves."
636,Larvesta,"This Pokemon was believed to have been born from the sun. When it evolves, its entire body is engulfed in flames."
636,Larvesta,The base of volcanoes is where they make their homes. They shoot fire from their five horns to repel attacking enemies.
637,Volcarona,"A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales."
637,Volcarona,Volcarona scatters burning scales. Some say it does this to start fires. Others say it's trying to rescue those that suffer in the cold.
637,Volcarona,"According to legends, it was hatched from a flaming cocoon to save people and Pokemon that were suffering from the cold."
637,Volcarona,"Thought to be an embodiment of the sun, it appeared during a bitterly cold winter and saved Pokemon from freezing."
637,Volcarona,"When volcanic ash darkened the atmosphere, it is said that Volcarona's fire provided a replacement for the sun."
637,Volcarona,"As it flies, it scatters its flaming scales. It was feared by ancient people, who referred to it as ""the rage of the sun."""
637,Volcarona,This Pokemon emerges from a cocoon formed of raging flames. Ancient murals depict Volcarona as a deity of fire.
637,Volcarona,"When volcanic ash darkened the atmosphere, it is said that Volcarona's fire provided a replacement for the sun."
637,Volcarona,"A sea of fire engulfs the surroundings of their battles, since they use their six wings to scatter their ember scales."
638,Cobalion,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokemon obey it.
638,Cobalion,This legendary Pokemon battled against humans to protect Pokemon. Its personality is calm and composed.
638,Cobalion,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokemon.
638,Cobalion,"From the moment it's born, this Pokemon radiates the air of a leader. Its presence will calm even vicious foes."
638,Cobalion,"This Pokemon appears in a legend alongside Terrakion and Virizion, fighting against humans in defense of the Unova region's Pokemon."
638,Cobalion,It has a body and heart of steel. It worked with its allies to punish people when they hurt Pokemon.
638,Cobalion,It has a body and heart of steel. Its glare is sufficient to make even an unruly Pokemon obey it.
639,Terrakion,"In Unovan legend, Terrakion battled against humans in an effort to protect other Pokemon."
639,Terrakion,It has phenomenal power. It will mercilessly crush anyone or anything that bullies small Pokemon.
639,Terrakion,"Spoken of in legend, this Pokemon used its phenomenal power to destroy a castle in its effort to protect Pokemon."
639,Terrakion,Its charge is strong enough to break through a giant castle wall in one blow. This Pokemon is spoken of in legends.
639,Terrakion,"Spoken of in legend, this Pokemon used its phenomenal power to destroy a castle in its effort to protect Pokemon."
639,Terrakion,Its charge is strong enough to break through a giant castle wall in one blow. This Pokemon is spoken of in legends.
639,Terrakion,This Pokemon came to the defense of Pokemon that had lost their homes in a war among humans.
640,Virizion,Legends say this Pokemon confounded opponents with its swift movements.
640,Virizion,"Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents."
640,Virizion,This Pokemon fought humans in order to protect its friends. Legends about it continue to be passed down.
640,Virizion,"It darts around opponents with a flurry of quick movements, slicing them up with its horns."
640,Virizion,"Its head sprouts horns as sharp as blades. Using whirlwind-like movements, it confounds and swiftly cuts opponents."
640,Virizion,Legends say this Pokemon confounded opponents with its swift movements.
640,Virizion,A legend tells of this Pokemon working together with Cobalion and Terrakion to protect the Pokemon of the Unova region.
641,Tornadus,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.
641,Tornadus,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away."
641,Tornadus,"In every direction it flies, creating winds so powerful, they blow everything away."
641,Tornadus,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.
641,Tornadus,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away."
642,Thundurus,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked."
642,Thundurus,The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.
642,Thundurus,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked."
642,Thundurus,The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.
642,Thundurus,Countless charred remains mar the landscape of places through which Thundurus has passed.
643,Reshiram,"When Reshiram's tail flares, the heat energy moves the atmosphere and changes the world's weather."
643,Reshiram,"This Pokemon appears in legends. It sends flames into the air from its tail, burning up everything around it."
643,Reshiram,"When Reshiram's tail flares, the heat energy moves the atmosphere and changes the world's weather."
643,Reshiram,"According to myth, if people ignore truth and let themselves become consumed by greed, Reshiram will arrive to burn their kingdoms down."
643,Reshiram,This legendary Pokemon can scorch the world with fire. It helps those who want to build a world of truth.
643,Reshiram,This legendary Pokemon can scorch the world with fire. It helps those who want to build a world of truth.
643,Reshiram,Flames spew from its tail as it flies through the sky like a jet airplane. It's said that this Pokemon will scorch the world.
644,Zekrom,"This Pokemon appears in legends. In its tail, it has a giant generator that creates electricity."
644,Zekrom,This legendary Pokemon can scorch the world with lightning. It assists those who want to build an ideal world.
644,Zekrom,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail."
644,Zekrom,"When the interior part of its tail spins like a motor, Zekrom can generate many bolts of lightning to blast its surroundings."
644,Zekrom,"Mythology tells us that if people lose the righteousness in their hearts, their kingdoms will be razed by Zekrom's lightning."
644,Zekrom,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail."
644,Zekrom,This legendary Pokemon can scorch the world with lightning. It assists those who want to build an ideal world.
645,Landorus,"From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant."
645,Landorus,"The energy that comes pouring from its tail increases the nutrition in the soil, making crops grow to great size."
645,Landorus,"Lands visited by Landorus grant such bountiful crops that it has been hailed as ""The Guardian of the Fields."""
645,Landorus,"From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant."
645,Landorus,"Lands visited by Landorus grant such bountiful crops that it has been hailed as ""The Guardian of the Fields."""
646,Kyurem,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out."
646,Kyurem,It can produce ultracold air. Its body is frozen.
646,Kyurem,This legendary ice Pokemon waits for a hero to fill in the missing parts of its body with truth or ideals.
646,Kyurem,This legendary ice Pokemon waits for a hero to fill in the missing parts of its body with truth or ideals.
646,Kyurem,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out."
646,Kyurem,"Dwelling within it is a power even greater than that of Reshiram or Zekrom, but the extreme cold keeps that power bound."
646,Kyurem,It appears that this Pokemon uses its powers over ice to freeze its own body in order to stabilize its cellular structure.
647,Keldeo,"When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow."
647,Keldeo,"It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts."
647,Keldeo,"By blasting water from its hooves, it can glide across water. It excels at using leg moves while battling."
647,Keldeo,"It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts."
647,Keldeo,"When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow."
648,Meloetta,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.
648,Meloetta,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.
648,Meloetta,The melodies sung by Meloetta have the power to make Pokemon that hear them happy or sad.
648,Meloetta,The melodies sung by Meloetta have the power to make Pokemon that hear them happy or sad.
648,Meloetta,Many famous songs have been inspired by the melodies that Meloetta plays.
649,Genesect,This Pokemon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.
649,Genesect,This Pokemon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.
649,Genesect,This ancient bug Pokemon was altered by Team Plasma. They upgraded the cannon on its back.
649,Genesect,This ancient bug Pokemon was altered by Team Plasma. They upgraded the cannon on its back.
649,Genesect,"Over 300 million years ago, it was feared as the strongest of hunters. It has been modified by Team Plasma."
650,Chespin,Such a thick shell of wood covers its head and back that even a direct hit from a truck wouldn't faze it.
650,Chespin,"The quills on its head are usually soft. When it flexes them, the points become so hard and sharp that they can pierce rock."
651,Quilladin,It relies on its sturdy shell to deflect predators' attacks. It counterattacks with its sharp quills.
651,Quilladin,They strengthen their lower bodies by running into one another. They are very kind and won't start fights.
652,Chesnaught,"When it takes a defensive posture with its fists guarding its face, it could withstand a bomb blast."
652,Chesnaught,Its Tackle is forceful enough to flip a 50-ton tank. It shields its allies from danger with its own body.
653,Fennekin,"Eating a twig fills it with energy, and its roomy ears give vent to air hotter than 390 degrees Fahrenheit."
653,Fennekin,"As it walks, it munches on a twig in place of a snack. It intimidates opponents by puffing hot air out of its ears."
654,Braixen,"When the twig is plucked from its tail, friction sets the twig alight. The flame is used to send signals to its allies."
654,Braixen,"It has a twig stuck in its tail. With friction from its tail fur, it sets the twig on fire and launches into battle."
655,Delphox,"Using psychic power, it generates a fiery vortex of 5,400 degrees Fahrenheit, incinerating foes swept into this whirl of flame."
655,Delphox,"It gazes into the flame at the tip of its branch to achieve a focused state, which allows it to see into the future."
656,Froakie,It secretes flexible bubbles from its chest and back. The bubbles reduce the damage it would otherwise take when attacked.
656,Froakie,"It protects its skin by covering its body in delicate bubbles. Beneath its happy-go-lucky air, it keeps a watchful eye on its surroundings."
657,Frogadier,"It can throw bubble-covered pebbles with precise control, hitting empty cans up to a hundred feet away."
657,Frogadier,"Its swiftness is unparalleled. It can scale a tower of more than 2,000 feet in a minute's time."
658,Greninja,"It appears and vanishes with a ninja's grace. It toys with its enemies using swift movements, while slicing them with throwing stars of sharpest water."
658,Greninja,"It creates throwing stars out of compressed water. When it spins them and throws them at high speed, these stars can split metal in two."
659,Bunnelby,It has ears like shovels. Digging holes strengthens its ears so much that they can sever thick roots effortlessly.
659,Bunnelby,It's very sensitive to danger. The sound of Corviknight's flapping will have Bunnelby digging a hole to hide underground in moments.
659,Bunnelby,"It excels at digging holes. Using its ears, it can dig a nest 33 feet deep in one night."
659,Bunnelby,They use their large ears to dig burrows. They will dig the whole night through.
660,Diggersby,"With their powerful ears, they can heft boulders of a ton or more with ease. They can be a big help at construction sites."
660,Diggersby,The fur on its belly retains heat exceptionally well. People used to make heavy winter clothing from fur shed by this Pokemon.
660,Diggersby,"With power equal to an excavator, it can dig through dense bedrock. It's a huge help during tunnel construction."
660,Diggersby,"As powerful as an excavator, its ears can reduce dense bedrock to rubble. When it's finished digging, it lounges lazily."
661,Fletchling,"When this Pokemon gets excited, its body temperature increases sharply. If you touch a Fletchling with bare hands, you might get burned."
661,Fletchling,Its melodious cries are actually warnings. Fletchling will mercilessly peck at anything that enters its territory.
661,Fletchling,Its body is always warm. Trainers who live in cold areas apparently sleep with it in their bed.
661,Fletchling,"While it's an amiable Pokemon, if you touch it unexpectedly, it will heat up its body in an instant, and you'll be burned."
661,Fletchling,"When it's excited, its temperature can double, spiking hormone production in its body."
661,Fletchling,"This amiable Pokemon is easy to train. But when battle is joined, it shows its ferocious side."
661,Fletchling,"Despite the beauty of its lilting voice, it's merciless to intruders that enter its territory."
661,Fletchling,These friendly Pokemon send signals to one another with beautiful chirps and tail-feather movements.
662,Fletchinder,Its speed right after takeoff already puts it in the top speed class of all bird Pokemon.
662,Fletchinder,"Fletchinder launches embers into the den of its prey. When the prey comes leaping out, Fletchinder's sharp talons finish it off."
662,Fletchinder,"The hotter the flame sac on its belly, the faster it can fly, but it takes some time to get the fire going."
662,Fletchinder,"From its beak, it expels embers that set the tall grass on fire. Then it pounces on the bewildered prey that pop out of the grass."
662,Fletchinder,"It scatters embers in the tall grass. Then bug Pokemon, frightened by the flames, come flying out, and Fletchinder gobbles them up."
662,Fletchinder,"It will not tolerate other Fletchinder entering its territory, which has a radius of several miles."
662,Fletchinder,"From its beak, it fires embers at its prey. Once it has caught them, it grills them at high heat before feasting upon them."
662,Fletchinder,Fletchinder are exceedingly territorial and aggressive. These Pokemon fight among themselves over feeding grounds.
663,Talonflame,"Its tough wings don't allow fire to pass through them. A long time ago, firefighters' outfits were made from Talonflame wings."
663,Talonflame,"Talonflame dives toward prey at speeds of up to 310 mph and assaults them with powerful kicks, giving the prey no chance to escape."
663,Talonflame,Its favorite foods are Wingull and Pikipek. It attacks with a powerful kick and grasps them firmly in its talons.
663,Talonflame,"When attacking prey, it can reach speeds of up to 310 mph. It finishes its prey off with a colossal kick."
663,Talonflame,"In the fever of an exciting battle, it showers embers from the gaps between its feathers and takes to the air."
663,Talonflame,"Talonflame mainly preys upon other bird Pokemon. To intimidate opponents, it sends embers spewing from gaps between its feathers."
663,Talonflame,Bird Pokemon make up most of its diet. It approaches at high speeds and smacks them down to the ground with its powerful kick.
663,Talonflame,"It zooms directly at its prey at flight speeds of close to 310 mph, while fiery embers scatter from gaps in its feathers."
664,Scatterbug,"The powder that covers its body regulates its temperature, so it can live in any region or climate."
664,Scatterbug,"When under attack from bird Pokemon, it spews a poisonous black powder that causes paralysis on contact."
665,Spewpa,"It lives hidden within thicket shadows. When predators attack, it quickly bristles the fur covering its body in an effort to threaten them."
665,Spewpa,"The beaks of bird Pokemon can't begin to scratch its stalwart body. To defend itself, it spews powder."
666,Vivillon,Vivillon with many different patterns are found all over the world. These patterns are affected by the climate of their habitat.
666,Vivillon,The patterns on this Pokemon's wings depend on the climate and topography of its habitat. It scatters colorful scales.
667,Litleo,"The stronger the opponent it faces, the more heat surges from its mane and the more power flows through its body."
667,Litleo,They set off on their own from their pride and live by themselves to become stronger. These hot-blooded Pokemon are quick to fight.
667,Litleo,"When they're young, they live with a pride. Once they're able to hunt prey on their own, they're kicked out and have to make their own way."
667,Litleo,"This hot-blooded Pokemon is filled with curiosity. When it gets angry or starts fighting, its short mane gets hot."
668,Pyroar,The male with the largest mane of fire is the leader of the pride.
